Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
0.018556701030927835,0.0,2.0,0.860759493670886,0.6188143772959736,1.0,0.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,0.0,0.0,2.0,0.75,0.33333333333333326,0.9797979797979792,0.9666666666666686,0.0,0.0,7.0,9.0,2.0,0.4761904761904762,2.0,2.0,2.0,0.0,2.0,3.0,2.0,0.7523162445954293,0.0,0.0,0.28437682855471036,0.9110546378653114,0.0,0.0,1.0,3.0,0.9004267425320058,0.0,0.0,0.5926966292134832,0.5,0.0,0.5,0.0,0.6666666666666667,0.0,2.0,0.5714285714285714,4.0,0.5,2.0,0.0,0.9791666666666643,1.0,1.0,0.8318965517241379,2.0,3.0,2.0,0.0,0.30864197530864196,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36363636363636365,1.0,8.0,3.0,0.9213058419243987
0.021305841924398626,0.0,2.0,0.4936708860759494,0.40747677015054384,1.0,0.0,0.0,3.0,0.0,1.0,0.0,17.0,2.0,0.0,0.0,2.0,0.375,0.6666666666666667,0.5656565656565675,0.93333333333333,0.0,0.0,3.0,3.0,1.0,0.0,3.0,2.0,1.0,3.0,2.0,3.0,5.0,0.0,0.0,0.0,0.7185488589818607,0.6086404066073698,0.0,2.0,1.0,3.0,0.5618776671408251,0.0,0.0,0.36985018726591756,0.0,0.0,0.0,1.0,0.6666666666666667,0.0,2.0,0.42857142857142855,4.0,0.0,2.0,0.0,0.5416666666666643,2.0,0.3333333333333333,0.2920258620689655,2.0,3.0,2.0,0.0,0.4012345679012346,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4545454545454545,0.5,8.0,3.0,0.38298969072164946
0.021993127147766325,0.0,2.0,0.6962025316455696,0.5879132752286971,1.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.75,0.33333333333333326,0.9797979797979792,0.9500000000000028,0.0,0.0,7.0,9.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.722059684025746,0.6124523506988564,0.0,0.0,1.0,3.0,0.566145092460882,0.0,0.0,0.37265917602996257,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,2.0,0.5714285714285714,4.0,0.0,2.0,0.0,0.96875,1.0,0.6666666666666666,0.521551724137931,2.0,3.0,2.0,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,8.0,3.0,0.4879725085910652
0.02336769759450172,1.0,2.0,0.37974683544303794,0.31880717424187865,1.0,0.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,0.0,3.0,2.0,0.875,0.33333333333333326,0.9595959595959584,0.9166666666666643,2.0,0.0,4.0,5.0,1.0,0.5857142857142857,0.0,2.0,2.0,0.0,2.0,3.0,2.0,0.7121680049413218,0.0,0.0,0.23873610298420128,0.8202033036848794,0.0,0.0,1.0,3.0,0.798719772403983,0.0,0.0,0.525749063670412,0.5,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.42857142857142855,4.0,0.5,2.0,0.0,0.9479166666666643,0.0,0.6666666666666666,0.5991379310344828,2.0,3.0,2.0,0.5356200527704486,0.2901234567901234,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6363636363636364,0.25,8.0,3.0,0.8233676975945017
0.024054982817869417,0.39999999999999997,2.0,0.9873417721518987,0.7585536267377369,1.0,0.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,0.0,0.0,3.0,0.75,0.33333333333333326,0.9494949494949516,0.9166666666666643,0.0,0.0,7.0,9.0,2.0,0.31428571428571433,2.0,2.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.6535985956699825,0.5381194409148666,0.0,0.0,1.0,3.0,0.49359886201991465,0.9785025945144551,0.0,0.9428838951310862,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.857142857142857,4.0,0.5,2.0,2.0,0.9375,0.0,1.0,0.7446120689655172,2.0,3.0,2.0,0.29815303430079154,0.19753086419753085,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7272727272727273,0.0,8.0,3.0,0.9316151202749141
0.02611683848797251,0.0,2.0,0.48101265822784817,0.3626737736800404,1.0,0.0,3.0,3.0,0.0,4.0,0.0,10.0,2.0,0.0,0.0,2.0,0.375,0.9999999999999998,0.43434343434343603,0.9500000000000028,0.0,0.0,7.0,9.0,1.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,0.4515132798023472,0.0,0.0,0.19075482738443533,0.5,0.0,3.0,1.0,3.0,0.4402560455192034,0.0,0.0,0.2897940074906367,0.5,0.0,0.0,0.0,0.6666666666666667,0.0,2.0,0.28571428571428564,4.0,0.0,2.0,3.0,0.40625,2.0,0.3333333333333333,0.2650862068965517,2.0,3.0,2.0,0.0,0.32098765432098764,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.24432989690721651
0.027491408934707903,0.0,2.0,0.6835443037974682,0.4156882518187712,1.0,0.0,3.0,3.0,0.0,4.0,0.0,10.0,2.0,0.0,0.0,2.0,0.5,0.33333333333333326,0.5555555555555571,0.25,0.0,0.0,8.0,10.0,1.0,0.2404761904761905,3.0,2.0,1.0,3.0,2.0,3.0,4.0,0.3971587399629401,0.0,0.0,0.2603861907548274,0.5196950444726811,0.0,0.0,1.0,3.0,0.6301564722617354,0.0,0.0,0.41479400749063666,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,3.0,0.42857142857142855,4.0,0.5,4.0,0.0,0.53125,1.0,0.6666666666666666,0.47413793103448276,2.0,3.0,2.0,0.0,0.8518518518518519,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,8.0,0.0,0.41958762886597933
0.030927835051546396,1.0,2.0,0.3924050632911393,0.34365771086940866,1.0,0.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,0.0,3.0,2.0,0.875,0.33333333333333326,0.9595959595959584,0.9166666666666643,2.0,0.0,4.0,5.0,1.0,0.980952380952381,0.0,2.0,2.0,0.0,2.0,3.0,2.0,0.2816553428042001,0.0,0.0,0.7583382094792276,0.9415501905972047,0.0,0.0,1.0,3.0,0.9345661450924609,0.0,0.0,0.6151685393258427,0.5,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.42857142857142855,4.0,0.5,2.0,0.0,0.9479166666666643,1.0,0.6666666666666666,0.6206896551724138,2.0,3.0,2.0,0.5171503957783641,0.5061728395061729,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.09090909090909091,1.0,8.0,3.0,0.9690721649484535
0.03230240549828179,0.0,0.0,0.6835443037974682,0.5912987106533171,1.0,0.0,3.0,3.0,0.0,4.0,0.0,19.0,2.0,0.0,0.0,2.0,0.75,0.33333333333333326,0.9696969696969688,0.93333333333333,0.0,0.0,7.0,9.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.014823965410747375,0.0,0.0,0.9549444119368051,0.8805590851334181,0.0,0.0,1.0,3.0,0.8662873399715505,0.0,0.0,0.5702247191011236,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,2.0,0.5714285714285714,4.0,0.0,2.0,0.0,0.9583333333333321,1.0,1.0,0.8900862068965517,2.0,3.0,2.0,0.0,0.9012345679012346,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5454545454545454,0.25,8.0,3.0,0.7278350515463917
0.03367697594501719,0.0,2.0,0.4556962025316456,0.34970827630915513,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,0.0,0.0,2.0,0.375,0.9999999999999998,0.5656565656565675,0.2666666666666657,0.0,0.0,3.0,3.0,1.0,0.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,0.471278567016677,0.0,0.0,0.11234640140433003,0.43519695044472684,0.0,0.0,1.0,3.0,0.3677098150782362,0.0,0.0,0.24204119850187267,0.5,0.0,0.0,0.0,0.6666666666666667,0.0,3.0,0.42857142857142855,4.0,0.0,2.0,0.0,0.5416666666666643,2.0,0.3333333333333333,0.41594827586206895,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.25,8.0,3.0,0.30618556701030925
0.03711340206185568,0.6000000000000001,2.0,0.37974683544303794,0.3059137074119427,1.0,0.0,3.0,0.0,0.0,4.0,1.0,10.0,2.0,0.0,0.0,5.0,0.375,0.33333333333333326,0.45454545454545325,0.0833333333333357,0.0,0.0,4.0,5.0,1.0,0.0,3.0,2.0,1.0,3.0,2.0,3.0,0.0,0.237183446571958,0.0,0.0,0.0,0.07242693773824652,0.0,3.0,1.0,3.0,0.6557610241820768,0.0,0.0,0.43164794007490637,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,3.0,0.42857142857142855,2.0,0.5,4.0,3.0,0.5,2.0,0.6666666666666666,0.6163793103448276,2.0,3.0,2.0,0.0,0.30864197530864196,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.09090909090909091,0.25,8.0,3.0,0.31649484536082473
0.03917525773195877,0.39999999999999997,2.0,0.7468354430379747,0.6308434776345171,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.625,0.33333333333333326,0.9494949494949516,0.8999999999999986,0.0,0.0,7.0,9.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,0.5032182562902282,0.37484116899618813,0.0,0.0,1.0,3.0,0.30014224751066854,0.6375092661230541,0.0,0.600187265917603,0.0,0.0,0.5,1.0,0.6666666666666667,0.0,2.0,0.5714285714285714,4.0,0.0,2.0,0.0,0.9375,1.0,0.6666666666666666,0.6088362068965517,2.0,3.0,2.0,0.0,0.43209876543209874,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6363636363636364,0.0,8.0,3.0,0.5450171821305841
0.04054982817869417,0.0,2.0,0.37974683544303794,0.31066772311460067,1.0,0.0,3.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,2.0,0.375,0.9999999999999998,0.6262626262626263,0.36666666666666714,0.0,0.0,3.0,3.0,1.0,0.0,3.0,2.0,1.0,3.0,2.0,0.0,0.0,0.39036442248301423,0.0,0.0,0.08660035108250438,0.324015247776366,0.0,0.0,1.0,3.0,0.2432432432432432,0.0,0.0,0.1601123595505618,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3.0,0.14285714285714285,4.0,0.0,2.0,3.0,0.6145833333333321,2.0,0.3333333333333333,0.3793103448275862,2.0,3.0,2.0,0.5171503957783641,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,8.0,3.0,0.29896907216494845
0.04123711340206186,0.0,2.0,0.41772151898734183,0.7336310595692574,1.0,0.0,3.0,3.0,0.0,4.0,0.0,18.0,4.0,0.0,0.0,2.0,0.5,0.33333333333333326,0.9494949494949516,0.8999999999999986,0.0,0.0,7.0,9.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,0.0,0.5812229771463867,0.0,0.0,0.1269748390871855,0.5641677255400255,0.0,0.0,1.0,3.0,0.5120910384068279,0.0,0.0,0.3370786516853933,0.5,0.0,0.0,1.0,0.6666666666666667,0.0,2.0,0.28571428571428564,4.0,0.0,2.0,3.0,0.9583333333333321,2.0,0.6666666666666666,0.6206896551724138,2.0,3.0,2.0,0.0,0.30864197530864196,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.36363636363636365,0.0,6.0,4.0,0.4127147766323024
0.04261168384879726,1.0,2.0,0.17721518987341772,0.25606857307498376,1.0,0.0,0.0,3.0,0.0,4.0,0.0,14.0,2.0,0.0,3.0,2.0,0.75,0.33333333333333326,0.9696969696969688,0.93333333333333,0.0,0.0,7.0,9.0,2.0,0.42380952380952386,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.014823965410747375,0.0,0.0,0.7875950848449386,0.6988564167725541,0.0,0.0,1.0,3.0,0.662873399715505,0.0,0.0,0.43632958801498123,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,2.0,0.42857142857142855,4.0,0.5,2.0,0.0,0.9583333333333321,1.0,0.6666666666666666,0.521551724137931,2.0,3.0,2.0,0.31662269129287596,0.30246913580246915,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8181818181818182,0.25,8.0,3.0,0.5656357388316151
0.04467353951890035,0.39999999999999997,2.0,0.5822784810126582,0.4828927465245265,1.0,0.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,0.0,0.0,3.0,0.75,0.33333333333333326,0.9494949494949516,0.9166666666666643,0.0,0.0,7.0,9.0,1.0,0.8190476190476191,2.0,2.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.6688121708601521,0.5546378653113088,0.0,0.0,1.0,3.0,0.5014224751066857,0.9859154929577464,0.0,0.9527153558052434,0.0,0.0,0.5,1.0,1.0,0.0,2.0,0.857142857142857,4.0,0.5,2.0,2.0,0.9375,1.0,1.0,0.9181034482758621,2.0,3.0,2.0,0.5065963060686016,0.9320987654320987,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8181818181818182,0.25,8.0,3.0,0.9591065292096219
0.04604810996563574,0.0,2.0,0.5316455696202531,0.5602535475041418,1.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,2.0,0.625,0.33333333333333326,0.9393939393939412,0.8833333333333329,0.0,0.0,7.0,9.0,1.0,0.39761904761904765,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.6256948733786288,0.0,0.0,0.2574605032182563,0.7515883100381194,0.0,0.0,1.0,3.0,0.740398293029872,0.0,0.0,0.4873595505617978,0.5,0.0,0.5,0.0,0.6666666666666667,0.0,2.0,0.5714285714285714,4.0,0.0,2.0,0.0,0.9270833333333321,1.0,0.6666666666666666,0.6012931034482758,2.0,3.0,2.0,0.37994722955145116,0.17901234567901234,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4545454545454545,0.25,8.0,3.0,0.6463917525773195
0.046735395189003444,0.09999999999999998,3.0,0.2151898734177215,0.12396456097385292,1.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,0.25,0.6666666666666667,0.3535353535353529,0.0,0.0,0.0,4.0,5.0,1.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0,5.0,0.0,0.0,0.0,0.4370977179637215,0.30304955527318933,0.0,3.0,1.0,3.0,0.2197724039829303,0.0,0.0,0.1446629213483146,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3.0,0.14285714285714285,4.0,0.0,2.0,0.0,0.3229166666666643,2.0,0.3333333333333333,0.23706896551724138,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4545454545454545,1.0,8.0,3.0,0.14467353951890033
0.048797250859106536,0.0,2.0,0.4936708860759494,0.33940790895339634,1.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,2.0,0.25,0.6666666666666667,0.7272727272727266,0.93333333333333,0.0,0.0,3.0,6.0,1.0,0.0,3.0,2.0,1.0,3.0,2.0,3.0,0.0,0.34898085237801113,0.0,0.0,0.16383850204798128,0.3653113087674714,0.0,3.0,1.0,3.0,0.2894736842105263,0.0,0.0,0.19054307116104868,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,3.0,0.14285714285714285,4.0,0.0,2.0,3.0,0.7604166666666643,2.0,0.6666666666666666,0.3879310344827586,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4545454545454545,0.25,8.0,3.0,0.3147766323024055
0.052233676975945026,0.0,2.0,0.4936708860759494,0.4025066628250379,1.0,0.0,0.0,3.0,0.0,4.0,0.0,10.0,2.0,0.0,0.0,2.0,0.25,0.9999999999999998,0.46464646464646364,0.10000000000000142,0.0,0.0,7.0,9.0,1.0,0.0,3.0,2.0,1.0,3.0,2.0,3.0,0.0,0.14082767140210006,0.0,0.0,0.42363955529549446,0.43329097839898356,0.0,0.0,1.0,0.0,0.3655761024182077,0.0,0.0,0.24063670411985016,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3.0,0.14285714285714285,4.0,0.0,2.0,3.0,0.4375,2.0,0.3333333333333333,0.30495689655172414,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2727272727272727,0.5,8.0,3.0,0.336254295532646
